timestamp|ID|direction|type|DLC|data
49.558435|218|Rx|d|1|98
49.558435|4fa|Rx|d|2|800
49.558435|671|Rx|d|2|200
49.574059|1b0|Rx|d|4|FF00FFC4
49.574059|211|Rx|d|8|8200FFFFA90000D1
49.574059|214|Rx|d|2|0
49.603731|4f8|Rx|d|8|94C0000000000000
49.603731|1b0|Rx|d|4|FF00FFC4
49.603731|211|Rx|d|8|8200FFFFA90000D1
49.603731|214|Rx|d|2|0
49.603731|3b7|Rx|d|6|37007FC000C0
49.603731|350|Rx|d|8|C02F3AFA1870A489
49.603731|1b0|Rx|d|4|FF00FFC4
49.603731|4de|Rx|d|3|C00000
49.603731|55d|Rx|d|8|00FD50C091800000
49.628470|646|Rx|d|8|000000020000000C
49.628470|211|Rx|d|8|8200FFFFA90000D1
49.628470|214|Rx|d|2|0
49.628470|1b0|Rx|d|4|FF00FFC4
49.628470|5de|Rx|d|8|2
49.643507|5df|Rx|d|3|9500
49.643507|211|Rx|d|8|8200FFFFA90000D1
49.643507|214|Rx|d|2|0
49.643507|1b0|Rx|d|4|FF00FFC4
49.643507|657|Rx|d|2|C0CC
49.663715|4ac|Rx|d|5|83752A0080
49.663715|45c|Rx|d|6|00000000FFE0
49.663715|211|Rx|d|8|8200FFFFA90000D1
49.663715|214|Rx|d|2|0
49.663715|218|Rx|d|1|98
49.663715|4fa|Rx|d|2|800
49.663715|671|Rx|d|2|200
49.663715|1b0|Rx|d|4|FF00FFC4
49.692574|211|Rx|d|8|8200FFFFA90000D1
49.692574|214|Rx|d|2|0
49.692574|4f8|Rx|d|8|94C0000000000000
49.692574|1b0|Rx|d|4|FF00FFC4
49.692574|211|Rx|d|8|8200FFFFA90000D1
49.692574|214|Rx|d|2|0
49.718689|3b7|Rx|d|6|37007FC000C0
49.718689|350|Rx|d|8|C02F3AFA1870A489
49.718689|1b0|Rx|d|4|FF00FFC4
49.718689|4de|Rx|d|3|C00000
49.718689|55d|Rx|d|8|00FD50C091800000
