<timestamp>|<CAN_ID>|<direction>|<type>|<DLC>|<data_bytes>
233.782888|4f8|Rx|d|8|94C0000000000000
233.807927|1b0|Rx|d|4|FF00FFC0
233.807927|5de|Rx|d|8|0000000000000002
233.807927|211|Rx|d|8|8200FFFFA90000D0
233.807927|214|Rx|d|2|0000
233.807927|218|Rx|d|1|98
233.807927|4fa|Rx|d|2|0800
233.807927|671|Rx|d|2|0200
233.807927|5df|Rx|d|3|009500
233.807927|3b7|Rx|d|6|00007FC000C0
233.807927|1b0|Rx|d|4|FF00FFC0
233.807927|657|Rx|d|2|C0CC
233.832915|211|Rx|d|8|8200FFFFA90000D0
233.832915|214|Rx|d|2|0000
233.832915|4ac|Rx|d|5|83752A0080
233.832915|45c|Rx|d|6|00000000FFE0
233.832915|1b0|Rx|d|4|FF00FFC0
233.847953|211|Rx|d|8|8200FFFFA90000D0
233.847953|214|Rx|d|2|0000
233.847953|1b0|Rx|d|4|FF00FFC0
233.858942|211|Rx|d|8|8200FFFFA90000D0
233.858942|214|Rx|d|2|0000
233.866770|350|Rx|d|8|C02F3AF31870A489
233.868772|1b0|Rx|d|4|FF00FFC0
233.868772|4de|Rx|d|3|C00000
233.868772|55d|Rx|d|8|00FC50C090800000
233.876764|211|Rx|d|8|8200FFFFA90000D0
233.876764|214|Rx|d|2|0000
233.878762|4f8|Rx|d|8|94C0000000000000
233.886757|1b0|Rx|d|4|FF00FFC0
233.888756|5de|Rx|d|8|0000000000000002
233.896756|211|Rx|d|8|8200FFFFA90000D0
233.896756|214|Rx|d|2|0000
233.896756|218|Rx|d|1|98
233.896756|4fa|Rx|d|2|0800
233.896756|671|Rx|d|2|0200
233.896756|5df|Rx|d|3|009500
233.898749|3b7|Rx|d|6|00007FC000C0
233.906745|1b0|Rx|d|4|FF00FFC0
233.906745|657|Rx|d|2|C0CC
233.916740|211|Rx|d|8|8200FFFFA90000D0
233.916740|214|Rx|d|2|0000
233.916740|4ac|Rx|d|5|83752A0080
233.916740|45c|Rx|d|6|00000000FFE0
233.926733|1b0|Rx|d|4|FF00FFC0
233.936727|211|Rx|d|8|8200FFFFA90000D0
233.936727|214|Rx|d|2|0000
233.946721|1b0|Rx|d|4|FF00FFC0
233.956715|211|Rx|d|8|8200FFFFA90000D0
233.956715|214|Rx|d|2|0000
233.966709|350|Rx|d|8|C02F3AF31870A489
233.966709|1b0|Rx|d|4|FF00FFC0
233.966709|4de|Rx|d|3|C00000
233.966709|55d|Rx|d|8|00FC50C090800000
233.976702|211|Rx|d|8|8200FFFFA90000D0
233.976702|214|Rx|d|2|0000
233.976702|4f8|Rx|d|8|94C0000000000000
234.002602|1b0|Rx|d|4|FF00FFC0
234.002602|6fb|Rx|d|8|0F03FF00FF0000FF
234.002602|5de|Rx|d|8|0000000000000002
234.002602|211|Rx|d|8|8200FFFFA90000D0
234.002602|214|Rx|d|2|0000
234.002602|218|Rx|d|1|98
234.002602|4fa|Rx|d|2|0800
234.002602|671|Rx|d|2|0200
234.002602|5df|Rx|d|3|009500
234.002602|3b7|Rx|d|6|00007FC000C0
234.022882|1b0|Rx|d|4|FF00FFC0
234.022882|657|Rx|d|2|C0CC
234.022882|646|Rx|d|8|000000020000000C
234.022882|211|Rx|d|8|8200FFFFA90000D0
234.022882|214|Rx|d|2|0000
234.022882|4ac|Rx|d|5|83752A0080
234.022882|5ce|Rx|d|3|FEFF00
234.022882|45c|Rx|d|6|00000000FFE0
234.052383|1b0|Rx|d|4|FF00FFC0
234.052383|211|Rx|d|8|8200FFFFA90000D0
234.052383|214|Rx|d|2|0000
234.055343|1b0|Rx|d|4|FF00FFC0
234.062880|211|Rx|d|8|8200FFFFA90000D0
234.062880|214|Rx|d|2|0000
234.077870|350|Rx|d|8|C02F3AF31870A489
234.077870|1b0|Rx|d|4|FF00FFC0
234.077870|4de|Rx|d|3|C00000
234.077870|55d|Rx|d|8|00FC50C090800000
234.082911|211|Rx|d|8|8200FFFFA90000D0
234.082911|214|Rx|d|2|0000
234.082911|4f8|Rx|d|8|94C0000000000000
234.097683|1b0|Rx|d|4|FF00FFC0
234.097683|5de|Rx|d|8|0000000000000002
234.097683|211|Rx|d|8|8200FFFFA90000D0
234.097683|214|Rx|d|2|0000
234.097683|218|Rx|d|1|98
234.097683|4fa|Rx|d|2|0800
234.097683|671|Rx|d|2|0200
234.097683|5df|Rx|d|3|009500
234.097683|3b7|Rx|d|6|00007FC000C0
234.112744|1b0|Rx|d|4|FF00FFC0
234.112744|657|Rx|d|2|C0CC
234.112744|69f|Rx|d|4|0650859F
234.112744|211|Rx|d|8|8200FFFFA90000D0
234.117751|214|Rx|d|2|0000
234.122781|4ac|Rx|d|5|83752A0080
234.122781|45c|Rx|d|6|00000000FFE0
234.142842|1b0|Rx|d|4|FF00FFC0
234.142842|211|Rx|d|8|8200FFFFA90000D0
234.142842|214|Rx|d|2|0000
234.152894|1b0|Rx|d|4|FF00FFC0
234.152894|211|Rx|d|8|8200FFFFA90000D0
234.152894|214|Rx|d|2|0000
234.177532|350|Rx|d|8|C02F3AF31870A489
234.177532|1b0|Rx|d|4|FF00FFC0
234.177532|4de|Rx|d|3|C00000
234.177532|55d|Rx|d|8|00FC50C090800000
234.177532|211|Rx|d|8|8200FFFFA90000D0
234.177532|214|Rx|d|2|0000
234.177532|4f8|Rx|d|8|94C0000000000000
234.197954|1b0|Rx|d|4|FF00FFC0
234.197954|5de|Rx|d|8|0000000000000002
234.197954|211|Rx|d|8|8200FFFFA90000D0
234.197954|214|Rx|d|2|0000
234.197954|218|Rx|d|1|98
234.197954|4fa|Rx|d|2|0800
234.197954|671|Rx|d|2|0200
234.197954|5df|Rx|d|3|009500
234.197954|3b7|Rx|d|6|00007FC000C0
234.213305|1b0|Rx|d|4|FF00FFC0
234.213305|657|Rx|d|2|C0CC
234.213305|211|Rx|d|8|8200FFFFA90000D0
234.213305|214|Rx|d|2|0000
234.222870|4ac|Rx|d|5|83752A0080
234.222870|45c|Rx|d|6|00000000FFE0
234.228216|1b0|Rx|d|4|FF00FFC0
234.236212|211|Rx|d|8|8200FFFFA90000D0
234.236212|214|Rx|d|2|0000
234.248205|1b0|Rx|d|4|FF00FFC0
234.256199|211|Rx|d|8|8200FFFFA90000D0
234.256199|214|Rx|d|2|0000
234.268191|350|Rx|d|8|C02F3AF31870A489
234.268191|1b0|Rx|d|4|FF00FFC0
234.268191|4de|Rx|d|3|C00000
234.268191|55d|Rx|d|8|00FC50C090800000
234.276187|211|Rx|d|8|8200FFFFA90000D0
234.276187|214|Rx|d|2|0000
234.276187|4f8|Rx|d|8|94C0000000000000
234.288179|1b0|Rx|d|4|FF00FFC0
234.288179|5de|Rx|d|8|0000000000000002
234.296175|211|Rx|d|8|8200FFFFA90000D0
234.296175|214|Rx|d|2|0000
234.296175|218|Rx|d|1|98
234.296175|4fa|Rx|d|2|0800
234.296175|671|Rx|d|2|0200
234.296175|5df|Rx|d|3|009500
234.296175|3b7|Rx|d|6|00007FC000C0
234.308170|1b0|Rx|d|4|FF00FFC0
234.308170|657|Rx|d|2|C0CC
234.316162|211|Rx|d|8|8200FFFFA90000D0
234.316162|214|Rx|d|2|0000
234.318161|4ac|Rx|d|5|83752A0080
234.318161|45c|Rx|d|6|00000000FFE0
234.328158|1b0|Rx|d|4|FF00FFC0
234.342586|211|Rx|d|8|8200FFFFA90000D0
234.342607|214|Rx|d|2|0000
234.352689|1b0|Rx|d|4|FF00FFC0
234.352689|211|Rx|d|8|8200FFFFA90000D0
234.356095|214|Rx|d|2|0000
234.368032|350|Rx|d|8|C02F3AF31870A489
234.368032|1b0|Rx|d|4|FF00FFC0
234.368032|4de|Rx|d|3|C00000
234.368032|55d|Rx|d|8|00FC50C090800000
234.378035|211|Rx|d|8|8200FFFFA90000D0
234.378035|214|Rx|d|2|0000
234.378035|4f8|Rx|d|8|94C0000000000000
234.387931|1b0|Rx|d|4|FF00FFC0
234.387931|5de|Rx|d|8|0000000000000002
234.398022|211|Rx|d|8|8200FFFFA90000D0
234.398022|214|Rx|d|2|0000
234.398022|218|Rx|d|1|98
234.398022|4fa|Rx|d|2|0800
234.398022|671|Rx|d|2|0200
234.398022|5df|Rx|d|3|009500
234.398022|3b7|Rx|d|6|00007FC000C0
234.408214|1b0|Rx|d|4|FF00FFC0
234.408214|657|Rx|d|2|C0CC
234.418320|211|Rx|d|8|8200FFFFA90000D0
234.418320|214|Rx|d|2|0000
234.418320|4ac|Rx|d|5|83752A0080
234.418320|45c|Rx|d|6|00000000FFE0
234.428510|1b0|Rx|d|4|FF00FFC0
234.438729|211|Rx|d|8|8200FFFFA90000D0
234.438729|214|Rx|d|2|0000
234.448660|1b0|Rx|d|4|FF00FFC0
234.458778|211|Rx|d|8|8200FFFFA90000D0
234.458778|214|Rx|d|2|0000
234.468954|350|Rx|d|8|C02F3AF31870A489
234.468954|1b0|Rx|d|4|FF00FFC0
234.468954|4de|Rx|d|3|C00000
234.468954|55d|Rx|d|8|00FC50C090800000
234.478873|211|Rx|d|8|8200FFFFA90000D0
234.478873|214|Rx|d|2|0000
234.478873|4f8|Rx|d|8|94C0000000000000
234.488996|1b0|Rx|d|4|FF00FFC0
234.488996|5de|Rx|d|8|0000000000000002
234.499250|211|Rx|d|8|8200FFFFA90000D0
234.499250|214|Rx|d|2|0000
234.499250|218|Rx|d|1|98
234.499250|4fa|Rx|d|2|0800
234.499250|671|Rx|d|2|0200
234.499250|5df|Rx|d|3|009500
234.499250|3b7|Rx|d|6|00007FC000C0
234.509216|1b0|Rx|d|4|FF00FFC0
234.509216|657|Rx|d|2|C0CC
234.509216|646|Rx|d|8|000000020000000C
234.519238|211|Rx|d|8|8200FFFFA90000D0
234.519238|214|Rx|d|2|0000
234.519238|4ac|Rx|d|5|83752A0080
234.519238|45c|Rx|d|6|00000000FFE0
234.529406|1b0|Rx|d|4|FF00FFC0
234.539379|211|Rx|d|8|8200FFFFA90000D0
234.539379|214|Rx|d|2|0000
234.549364|1b0|Rx|d|4|FF00FFC0
234.559539|211|Rx|d|8|8200FFFFA90000D0
234.559539|214|Rx|d|2|0000
234.569754|350|Rx|d|8|C02F3AF31870A489
234.569754|1b0|Rx|d|4|FF00FFC0
234.569754|4de|Rx|d|3|C00000
234.569754|55d|Rx|d|8|00FC50C090800000
234.579583|211|Rx|d|8|8200FFFFA90000D0
234.579583|214|Rx|d|2|0000
234.579583|4f8|Rx|d|8|94C0000000000000
234.589892|1b0|Rx|d|4|FF00FFC0
234.589892|5de|Rx|d|8|0000000000000002
234.602880|211|Rx|d|8|8200FFFFA90000D0
234.602880|214|Rx|d|2|0000
234.608075|218|Rx|d|1|98
234.608075|4fa|Rx|d|2|0800
234.608075|671|Rx|d|2|0200
234.608075|5df|Rx|d|3|009500
234.608075|3b7|Rx|d|6|00007FC000C0
234.608075|1b0|Rx|d|4|FF00FFC0
234.608075|657|Rx|d|2|C0CC
234.617944|211|Rx|d|8|8200FFFFA90000D0
234.617944|214|Rx|d|2|0000
234.617944|4ac|Rx|d|5|83752A0080
234.617944|45c|Rx|d|6|00000000FFE0
234.630337|1b0|Rx|d|4|FF00FFC0
234.640612|211|Rx|d|8|8200FFFFA90000D0
234.640612|214|Rx|d|2|0000
234.650473|1b0|Rx|d|4|FF00FFC0
234.660353|211|Rx|d|8|8200FFFFA90000D0
234.660353|214|Rx|d|2|0000
234.670691|350|Rx|d|8|C02F3AF31870A489
234.670691|1b0|Rx|d|4|FF00FFC0
234.670691|4de|Rx|d|3|C00000
234.670691|55d|Rx|d|8|00FC50C090800000
234.677936|211|Rx|d|8|8200FFFFA90000D0
234.678967|214|Rx|d|2|0000
234.678967|4f8|Rx|d|8|94C0000000000000
234.689261|1b0|Rx|d|4|FF00FFC0
234.689261|5de|Rx|d|8|0000000000000002
234.697247|211|Rx|d|8|8200FFFFA90000D0
234.697247|214|Rx|d|2|0000
234.697247|218|Rx|d|1|98
234.697247|4fa|Rx|d|2|0800
234.697247|671|Rx|d|2|0200
234.697247|5df|Rx|d|3|009500
234.697247|3b7|Rx|d|6|00007FC000C0
234.707751|1b0|Rx|d|4|FF00FFC0
234.707751|657|Rx|d|2|C0CC
234.715748|211|Rx|d|8|8200FFFFA90000D0
234.715748|214|Rx|d|2|0000
234.715748|4ac|Rx|d|5|83752A0080
234.715748|45c|Rx|d|6|00000000FFE0
234.727740|1b0|Rx|d|4|FF00FFC0
234.735735|211|Rx|d|8|8200FFFFA90000D0
234.735735|214|Rx|d|2|0000
234.747727|1b0|Rx|d|4|FF00FFC0
234.755723|211|Rx|d|8|8200FFFFA90000D0
234.755723|214|Rx|d|2|0000
234.767714|350|Rx|d|8|C02F3AF31870A489
234.767714|1b0|Rx|d|4|FF00FFC0
234.767714|4de|Rx|d|3|C00000
234.767714|55d|Rx|d|8|00FC50C090800000
234.775711|211|Rx|d|8|8200FFFFA90000D0
234.775711|214|Rx|d|2|0000
234.777708|4f8|Rx|d|8|94C0000000000000
234.787703|1b0|Rx|d|4|FF00FFC0
234.787703|5de|Rx|d|8|0000000000000002
234.795698|211|Rx|d|8|8200FFFFA90000D0
234.795698|214|Rx|d|2|0000
234.795698|218|Rx|d|1|98
234.795698|4fa|Rx|d|2|0800
234.795698|671|Rx|d|2|0200
234.795698|5df|Rx|d|3|009500
234.795698|3b7|Rx|d|6|00007FC000C0
234.807690|1b0|Rx|d|4|FF00FFC0
234.807690|657|Rx|d|2|C0CC
234.815685|211|Rx|d|8|8200FFFFA90000D0
234.815685|214|Rx|d|2|0000
234.817684|4ac|Rx|d|5|83752A0080
234.817684|45c|Rx|d|6|00000000FFE0
234.827677|1b0|Rx|d|4|FF00FFC0
234.837543|211|Rx|d|8|8200FFFFA90000D0
234.837543|214|Rx|d|2|0000
234.849770|1b0|Rx|d|4|FF00FFC0
234.859999|211|Rx|d|8|8200FFFFA90000D0
234.859999|214|Rx|d|2|0000
234.870300|350|Rx|d|8|C02F3AF31870A489
234.870300|1b0|Rx|d|4|FF00FFC0
234.870300|4de|Rx|d|3|C00000
234.870300|55d|Rx|d|8|00FC50C090800000
234.880234|211|Rx|d|8|8200FFFFA90000D0
234.880234|214|Rx|d|2|0000
234.880234|4f8|Rx|d|8|94C0000000000000
234.890365|1b0|Rx|d|4|FF00FFC0
234.890365|5de|Rx|d|8|0000000000000002
234.900452|211|Rx|d|8|8200FFFFA90000D0
234.900452|214|Rx|d|2|0000
234.900452|218|Rx|d|1|98
234.900452|4fa|Rx|d|2|0800
234.900452|671|Rx|d|2|0200
234.900452|5df|Rx|d|3|009500
234.900452|3b7|Rx|d|6|00007FC000C0
234.910545|1b0|Rx|d|4|FF00FFC0
234.910545|657|Rx|d|2|C0CC
234.920610|211|Rx|d|8|8200FFFFA90000D0
234.920610|214|Rx|d|2|0000
234.920610|4ac|Rx|d|5|83752A0080
234.920610|45c|Rx|d|6|00000000FFE0
234.930678|1b0|Rx|d|4|FF00FFC0
234.940784|211|Rx|d|8|8200FFFFA90000D0
234.940784|214|Rx|d|2|0000
234.950859|1b0|Rx|d|4|FF00FFC0
234.961077|211|Rx|d|8|8200FFFFA90000D0
234.961077|214|Rx|d|2|0000
234.971198|350|Rx|d|8|C02F3AF31870A489
234.971198|1b0|Rx|d|4|FF00FFC0
234.971198|4de|Rx|d|3|C00000
234.971198|55d|Rx|d|8|00FC50C090800000
234.977750|211|Rx|d|8|8200FFFFA90000D0
234.977750|214|Rx|d|2|0000
234.977750|4f8|Rx|d|8|94C0000000000000
234.991483|1b0|Rx|d|4|FF00FFC0
234.991483|5de|Rx|d|8|0000000000000002
235.001811|211|Rx|d|8|8200FFFFA90000D0
235.001811|214|Rx|d|2|0000
235.001811|218|Rx|d|1|98
235.001811|4fa|Rx|d|2|0800
235.001811|671|Rx|d|2|0200
235.001811|5df|Rx|d|3|009500
235.001811|3b7|Rx|d|6|00007FC000C0
235.011755|1b0|Rx|d|4|FF00FFC0
235.011755|657|Rx|d|2|C0CC
235.011755|646|Rx|d|8|000000020000000C
235.018154|211|Rx|d|8|8200FFFFA90000D0
235.018154|214|Rx|d|2|0000
235.022183|4ac|Rx|d|5|83752A0080
235.022183|45c|Rx|d|6|00000000FFE0
235.032499|1b0|Rx|d|4|FF00FFC0
235.037817|211|Rx|d|8|8200FFFFA90000D0
235.037817|214|Rx|d|2|0000
235.048132|1b0|Rx|d|4|FF00FFC0
235.062769|211|Rx|d|8|8200FFFFA90000D0
235.062769|214|Rx|d|2|0000
235.073969|350|Rx|d|8|C02F3AF31870A489
235.073969|1b0|Rx|d|4|FF00FFC0
235.073969|4de|Rx|d|3|C00000
235.073969|55d|Rx|d|8|00FC50C090800000
235.073969|211|Rx|d|8|8200FFFFA90000D0
235.073969|214|Rx|d|2|0000
235.085540|4f8|Rx|d|8|94C0000000000000
235.088169|1b0|Rx|d|4|FF00FFC0
235.088169|5de|Rx|d|8|0000000000000002
235.095766|211|Rx|d|8|8200FFFFA90000D0
235.097771|214|Rx|d|2|0000
235.097771|218|Rx|d|1|98
235.097771|4fa|Rx|d|2|0800
235.097771|671|Rx|d|2|0200
235.097771|5df|Rx|d|3|009500
235.097771|3b7|Rx|d|6|00007FC000C0
235.113003|1b0|Rx|d|4|FF00FFC0
235.113003|657|Rx|d|2|C0CC
235.113003|69f|Rx|d|4|0650859F
235.116059|211|Rx|d|8|8200FFFFA90000D0
235.116059|214|Rx|d|2|0000
235.116059|4ac|Rx|d|5|83752A0080
235.116059|45c|Rx|d|6|00000000FFE0
235.136521|1b0|Rx|d|4|FF00FFC0
235.136521|211|Rx|d|8|8200FFFFA90000D0
235.136521|214|Rx|d|2|0000
235.152603|1b0|Rx|d|4|FF00FFC0
235.163068|211|Rx|d|8|8200FFFFA90000D0
235.163068|214|Rx|d|2|0000
235.177935|350|Rx|d|8|C02F3AF31870A489
235.177935|1b0|Rx|d|4|FF00FFC0
235.177935|4de|Rx|d|3|C00000
235.177935|55d|Rx|d|8|00FC50C090800000
235.177935|211|Rx|d|8|8200FFFFA90000D0
235.177935|214|Rx|d|2|0000
235.177935|4f8|Rx|d|8|94C0000000000000
235.193146|1b0|Rx|d|4|FF00FFC0
235.193146|5de|Rx|d|8|0000000000000002
235.193146|211|Rx|d|8|8200FFFFA90000D0
235.193146|214|Rx|d|2|0000
235.193146|218|Rx|d|1|98
235.193146|4fa|Rx|d|2|0800
235.193146|671|Rx|d|2|0200
235.222311|5df|Rx|d|3|009500
235.222311|3b7|Rx|d|6|00007FC000C0
235.222311|1b0|Rx|d|4|FF00FFC0
235.222311|657|Rx|d|2|C0CC
235.222311|211|Rx|d|8|8200FFFFA90000D0
235.222311|214|Rx|d|2|0000
235.222311|4ac|Rx|d|5|83752A0080
235.222311|45c|Rx|d|6|00000000FFE0
235.242667|1b0|Rx|d|4|FF00FFC0
235.242667|211|Rx|d|8|8200FFFFA90000D0
235.242667|214|Rx|d|2|0000
235.252721|1b0|Rx|d|4|FF00FFC0
235.263025|211|Rx|d|8|8200FFFFA90000D0
235.263025|214|Rx|d|2|0000
235.283004|350|Rx|d|8|C02F3AF31870A489
235.283004|1b0|Rx|d|4|FF00FFC0
235.283004|4de|Rx|d|3|C00000
235.283004|55d|Rx|d|8|00FC50C090800000
235.283004|211|Rx|d|8|8200FFFFA90000D0
235.283004|214|Rx|d|2|0000
235.283004|4f8|Rx|d|8|94C0000000000000
235.297953|1b0|Rx|d|4|FF00FFC0
235.297953|5de|Rx|d|8|0000000000000002
235.297953|211|Rx|d|8|8200FFFFA90000D0
235.297953|214|Rx|d|2|0000
235.297953|218|Rx|d|1|98
235.297953|4fa|Rx|d|2|0800
235.297953|671|Rx|d|2|0200
235.297953|5df|Rx|d|3|009500
235.297953|3b7|Rx|d|6|00007FC000C0
235.307873|1b0|Rx|d|4|FF00FFC0
235.307873|657|Rx|d|2|C0CC
235.315847|211|Rx|d|8|8200FFFFA90000D0
235.315847|214|Rx|d|2|0000
235.317843|4ac|Rx|d|5|83752A0080
235.317843|45c|Rx|d|6|00000000FFE0
235.327837|1b0|Rx|d|4|FF00FFC0
235.335831|211|Rx|d|8|8200FFFFA90000D0
235.335831|214|Rx|d|2|0000
235.347824|1b0|Rx|d|4|FF00FFC0
235.355818|211|Rx|d|8|8200FFFFA90000D0
235.355818|214|Rx|d|2|0000
235.367813|350|Rx|d|8|C02F3AF31870A489
235.367813|1b0|Rx|d|4|FF00FFC0
235.367813|4de|Rx|d|3|C00000
235.367813|55d|Rx|d|8|00FC50C090800000
235.375808|211|Rx|d|8|8200FFFFA90000D0
235.375808|214|Rx|d|2|0000
235.377806|4f8|Rx|d|8|94C0000000000000
235.387799|1b0|Rx|d|4|FF00FFC0
235.387799|5de|Rx|d|8|0000000000000002
235.395798|211|Rx|d|8|8200FFFFA90000D0
235.395798|214|Rx|d|2|0000
235.395798|218|Rx|d|1|98
235.395798|4fa|Rx|d|2|0800
235.395798|671|Rx|d|2|0200
235.395798|5df|Rx|d|3|009500
235.395798|3b7|Rx|d|6|00007FC000C0
235.407788|1b0|Rx|d|4|FF00FFC0
235.407788|657|Rx|d|2|C0CC
235.415782|211|Rx|d|8|8200FFFFA90000D0
235.415782|214|Rx|d|2|0000
235.417780|4ac|Rx|d|5|83752A0080
235.417780|45c|Rx|d|6|00000000FFE0
235.432632|1b0|Rx|d|4|FF00FFC0
235.432632|211|Rx|d|8|8200FFFFA90000D0
235.432632|214|Rx|d|2|0000
235.463055|1b0|Rx|d|4|FF00FFC0
235.463055|211|Rx|d|8|8200FFFFA90000D0
235.463055|214|Rx|d|2|0000
235.483042|350|Rx|d|8|C02F3AF31870A489
235.483042|1b0|Rx|d|4|FF00FFC0
235.483042|4de|Rx|d|3|C00000
235.483042|55d|Rx|d|8|00FC50C090800000
235.483042|211|Rx|d|8|8200FFFFA90000D0
235.483042|214|Rx|d|2|0000
235.483042|4f8|Rx|d|8|94C0000000000000
235.512776|1b0|Rx|d|4|FF00FFC0
235.512776|5de|Rx|d|8|0000000000000002
235.512776|211|Rx|d|8|8200FFFFA90000D0
235.512776|214|Rx|d|2|0000
235.512776|218|Rx|d|1|98
235.512776|4fa|Rx|d|2|0800
235.512776|671|Rx|d|2|0200
235.512776|5df|Rx|d|3|009500
235.512776|3b7|Rx|d|6|00007FC000C0
235.512776|1b0|Rx|d|4|FF00FFC0
235.512776|657|Rx|d|2|C0CC
235.512776|646|Rx|d|8|000000020000000C
235.512776|211|Rx|d|8|8200FFFFA90000D0
235.512776|214|Rx|d|2|0000
235.527846|4ac|Rx|d|5|83752A0080
235.527846|45c|Rx|d|6|00000000FFE0
235.527846|1b0|Rx|d|4|FF00FFC0
235.542891|211|Rx|d|8|8200FFFFA90000D0
235.542891|214|Rx|d|2|0000
235.552992|1b0|Rx|d|4|FF00FFC0
235.562812|211|Rx|d|8|8200FFFFA90000D0
235.562812|214|Rx|d|2|0000
235.582931|350|Rx|d|8|C02F3AF31870A489
235.582931|1b0|Rx|d|4|FF00FFC0
235.582931|4de|Rx|d|3|C00000
235.582931|55d|Rx|d|8|00FC50C090800000
235.582931|211|Rx|d|8|8200FFFFA90000D0
235.582931|214|Rx|d|2|0000
235.592939|4f8|Rx|d|8|94C0000000000000
235.592939|1b0|Rx|d|4|FF00FFC0
235.592939|5de|Rx|d|8|0000000000000002
235.592939|211|Rx|d|8|8200FFFFA90000D0
235.592939|214|Rx|d|2|0000
235.612855|218|Rx|d|1|98
235.612855|4fa|Rx|d|2|0800
235.612855|671|Rx|d|2|0200
235.612855|5df|Rx|d|3|009500
235.612855|3b7|Rx|d|6|00007FC000C0
235.612855|1b0|Rx|d|4|FF00FFC0
235.612855|657|Rx|d|2|C0CC
235.612855|211|Rx|d|8|8200FFFFA90000D0
235.612855|214|Rx|d|2|0000
235.632653|4ac|Rx|d|5|83752A0080
235.632653|45c|Rx|d|6|00000000FFE0
235.637715|1b0|Rx|d|4|FF00FFC0
235.642744|211|Rx|d|8|8200FFFFA90000D0
235.642744|214|Rx|d|2|0000
235.658421|1b0|Rx|d|4|FF00FFC0
235.658421|211|Rx|d|8|8200FFFFA90000D0
235.658421|214|Rx|d|2|0000
235.667269|350|Rx|d|8|C02F3AF31870A489
235.667269|1b0|Rx|d|4|FF00FFC0
235.667269|4de|Rx|d|3|C00000
235.667269|55d|Rx|d|8|00FC50C090800000
235.675264|211|Rx|d|8|8200FFFFA90000D0
235.675264|214|Rx|d|2|0000
235.681257|4f8|Rx|d|8|94C0000000000000
235.687255|1b0|Rx|d|4|FF00FFC0
235.687255|5de|Rx|d|8|0000000000000002
235.695249|211|Rx|d|8|8200FFFFA90000D0
235.695249|214|Rx|d|2|0000
235.695249|218|Rx|d|1|98
235.695249|4fa|Rx|d|2|0800
235.695249|671|Rx|d|2|0200
235.695249|5df|Rx|d|3|009500
235.701246|3b7|Rx|d|6|00007FC000C0
235.707241|1b0|Rx|d|4|FF00FFC0
235.707241|657|Rx|d|2|C0CC
235.715236|211|Rx|d|8|8200FFFFA90000D0
235.715236|214|Rx|d|2|0000
235.717235|4ac|Rx|d|5|83752A0080
235.717235|45c|Rx|d|6|00000000FFE0
235.727229|1b0|Rx|d|4|FF00FFC0
235.735224|211|Rx|d|8|8200FFFFA90000D0
235.735224|214|Rx|d|2|0000
235.747217|1b0|Rx|d|4|FF00FFC0
235.755211|211|Rx|d|8|8200FFFFA90000D0
235.755211|214|Rx|d|2|0000
235.767204|350|Rx|d|8|C02F3AF31870A489
235.767204|1b0|Rx|d|4|FF00FFC0
235.767204|4de|Rx|d|3|C00000
235.767204|55d|Rx|d|8|00FC50C090800000
235.775200|211|Rx|d|8|8200FFFFA90000D0
235.775200|214|Rx|d|2|0000
235.782905|4f8|Rx|d|8|94C0000000000000
235.798195|1b0|Rx|d|4|FF00FFC0
235.798195|5de|Rx|d|8|0000000000000002
235.798195|211|Rx|d|8|8200FFFFA90000D0
235.798195|214|Rx|d|2|0000
235.798195|218|Rx|d|1|98
235.798195|4fa|Rx|d|2|0800
235.798195|671|Rx|d|2|0200
235.798195|5df|Rx|d|3|009500
235.798195|3b7|Rx|d|6|00007FC000C0
235.812817|1b0|Rx|d|4|FF00FFC0
235.812817|657|Rx|d|2|C0CC
235.812817|211|Rx|d|8|8200FFFFA90000D0
235.812817|214|Rx|d|2|0000
235.833810|4ac|Rx|d|5|83752A0080
235.833810|45c|Rx|d|6|00000000FFE0
235.833810|1b0|Rx|d|4|FF00FFC0
235.833810|211|Rx|d|8|8200FFFFA90000D0
235.833810|214|Rx|d|2|0000
235.852880|1b0|Rx|d|4|FF00FFC0
235.852880|211|Rx|d|8|8200FFFFA90000D0
235.852880|214|Rx|d|2|0000
235.878036|350|Rx|d|8|C02F3AF31870A489
235.878036|1b0|Rx|d|4|FF00FFC0
235.878036|4de|Rx|d|3|C00000
235.878036|55d|Rx|d|8|00FC50C090800000
235.878036|211|Rx|d|8|8200FFFFA90000D0
235.878036|214|Rx|d|2|0000
235.878036|4f8|Rx|d|8|94C0000000000000
235.896480|1b0|Rx|d|4|FF00FFC0
235.896480|5de|Rx|d|8|0000000000000002
235.896480|211|Rx|d|8|8200FFFFA90000D0
235.896480|214|Rx|d|2|0000
235.896480|218|Rx|d|1|98
235.896480|4fa|Rx|d|2|0800
235.896480|671|Rx|d|2|0200
235.896480|5df|Rx|d|3|009500
235.896480|3b7|Rx|d|6|00007FC000C0
235.913081|1b0|Rx|d|4|FF00FFC0
235.913081|657|Rx|d|2|C0CC
235.918088|211|Rx|d|8|8200FFFFA90000D0
235.918088|214|Rx|d|2|0000
235.918088|4ac|Rx|d|5|83752A0080
235.918088|45c|Rx|d|6|00000000FFE0
235.932688|1b0|Rx|d|4|FF00FFC0
235.932688|211|Rx|d|8|8200FFFFA90000D0
235.932688|214|Rx|d|2|0000
