LogEntrySeconds,Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Желаемые обороты холостого хода ( об/мин),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Напряжение датчика кислорода 1 ( В),Положение педали газа ( %),Положение дроссельной заслонки ( %),Скорость автомобиля ( км/час),Флаг нажатия педали сцепления (-),Величина отскока УОЗ при детонации ( °ПКВ),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-)
621,72.75,2180.0,900.0,18.0,9.19,0.95,25.898,21.95,81.3,0.0,0.0,,,,
621,72.75,2197.0,900.0,18.75,8.621,0.92,25.82,21.9,81.3,0.0,0.0,,,,
622,72.75,2210.0,900.0,21.0,6.221,0.83,13.883,14.65,81.3,0.0,0.0,,,,
622,72.75,2205.0,900.0,10.5,2.816,0.88,0.0,7.3,81.3,0.0,0.0,,,,
623,72.75,2192.0,900.0,18.0,2.445,0.86,0.0,6.74,81.3,0.0,0.0,,,,
623,72.75,2172.0,900.0,35.25,2.042,0.88,0.0,5.22,81.3,0.0,0.0,,,,
623,72.75,2157.0,900.0,14.25,1.696,0.91,0.0,3.32,80.0,0.0,0.0,,,,
624,72.75,2140.0,900.0,-12.75,1.907,0.18,0.0,3.69,78.8,0.0,0.0,,,,
624,72.75,2120.0,900.0,-14.25,0.0,0.14,0.0,4.13,78.8,0.0,0.0,,,,
625,72.75,2101.0,900.0,-14.25,0.0,0.12,0.0,4.13,77.5,0.0,0.0,,,,
625,72.75,2083.0,900.0,-14.25,0.0,0.12,0.0,4.17,77.5,0.0,0.0,,,,
625,72.75,2062.0,900.0,-14.25,0.0,0.12,0.0,4.13,76.3,0.0,0.0,,,,
626,72.75,2036.0,900.0,-14.25,0.0,0.12,0.0,4.13,75.0,0.0,0.0,,,,
626,72.75,2014.0,900.0,-14.25,0.0,0.12,0.0,4.05,75.0,0.0,0.0,,,,
627,72.75,1999.0,900.0,-14.25,2.95,0.11,2.921,4.05,73.8,0.0,0.0,,,,
627,72.75,1983.0,900.0,13.5,2.394,0.34,6.569,4.91,73.8,0.0,0.0,,,,
627,72.75,1953.0,900.0,24.75,1.952,0.98,0.0,3.76,72.5,1.0,0.0,,,,
630,72.75,2479.0,900.0,32.25,4.339,0.95,10.062,11.84,71.3,1.0,0.0,,,,
630,72.75,2476.0,900.0,31.5,4.602,0.94,10.874,12.08,71.3,0.0,0.0,,,,
633,72.75,2605.0,900.0,21.75,8.96,0.26,24.843,26.27,75.0,0.0,0.0,,,,
633,72.75,2639.0,900.0,19.5,10.086,0.82,28.421,35.84,76.3,0.0,0.0,,,,
633,72.75,2685.0,900.0,19.5,9.952,0.79,28.421,35.64,77.5,0.0,0.0,,,,
634,72.75,2726.0,900.0,18.0,10.771,0.71,31.257,40.21,78.8,0.0,0.0,,,,
634,72.75,2764.0,900.0,18.75,10.771,0.35,31.827,40.63,80.0,0.0,0.0,,,,
635,72.75,2798.0,900.0,18.75,10.816,0.23,31.827,40.38,80.0,0.0,0.0,,,,
635,72.75,2851.0,900.0,18.75,10.726,0.8,31.179,40.63,82.5,0.0,0.0,,,,
635,72.75,2879.0,900.0,21.75,7.827,0.81,20.624,22.97,82.5,0.0,0.0,,,,
636,72.75,2873.0,900.0,36.0,2.368,0.15,0.0,9.96,82.5,0.0,0.0,,,,
636,72.75,2869.0,900.0,37.5,2.118,0.16,0.0,8.33,82.5,0.0,0.0,,,,
637,72.75,2836.0,900.0,18.75,1.677,0.15,0.0,6.74,81.3,0.0,0.0,,,,
637,72.75,2805.0,900.0,-10.5,0.0,0.13,0.0,6.79,81.3,0.0,0.0,,,,
637,72.75,2773.0,900.0,-11.25,0.0,0.12,0.0,6.69,80.0,0.0,0.0,,,,
638,72.75,2738.0,900.0,-7.5,2.163,0.12,8.444,6.62,78.8,0.0,0.0,,,,
638,72.75,2726.0,900.0,32.25,5.293,0.21,19.648,15.63,78.8,0.0,0.0,,,,
639,72.75,2727.0,900.0,15.75,9.421,0.92,21.35,24.27,78.8,0.0,0.0,,,,
639,72.75,2754.0,900.0,20.25,10.605,0.86,25.82,31.74,78.8,0.0,0.0,,,,
639,72.0,2788.0,900.0,21.0,9.773,0.25,26.148,29.81,80.0,0.0,0.0,,,,
640,72.0,2819.0,900.0,21.0,9.805,0.22,26.468,29.81,81.3,0.0,0.0,,,,
640,72.0,2847.0,900.0,21.0,9.99,0.61,26.468,29.61,81.3,0.0,0.0,,,,
641,72.0,2899.0,2520.0,21.0,9.523,0.04,64.961,565.63,83.8,0.0,82.5,,,,
641,72.0,2926.0,900.0,21.75,9.344,0.78,26.468,29.2,83.8,0.0,-0.75,,,,
642,72.0,2952.0,900.0,21.75,9.235,0.53,26.468,29.0,85.0,0.0,-0.75,,,,
642,72.0,2977.0,900.0,21.75,9.421,0.43,26.304,28.64,86.3,0.0,-0.75,,,,
643,72.0,2999.0,900.0,22.5,9.28,0.22,26.304,28.39,86.3,0.0,-0.75,,,,
643,72.0,2994.0,900.0,18.0,4.198,0.88,0.0,11.84,86.3,0.0,0.0,,,,
643,72.0,2976.0,900.0,35.25,2.592,0.16,0.0,10.28,86.3,0.0,0.0,,,,
644,72.0,2935.0,900.0,37.5,2.15,0.17,0.484,8.33,85.0,0.0,0.0,,,,
644,72.0,2900.0,900.0,38.25,2.33,0.16,9.906,10.4,83.8,0.0,0.0,,,,
645,72.0,2869.0,900.0,30.75,6.003,0.81,14.124,16.89,82.5,0.0,0.0,,,,
645,72.0,2835.0,900.0,33.75,3.59,0.19,0.0,10.99,81.3,0.0,0.0,,,,
645,72.0,2794.0,900.0,36.75,2.701,0.19,0.0,8.74,81.3,0.0,0.0,,,,
646,72.0,2762.0,900.0,36.0,3.328,0.2,11.444,11.72,80.0,0.0,0.0,,,,
646,72.0,2747.0,900.0,31.5,6.285,0.93,12.827,15.75,78.8,0.0,0.0,,,,
647,72.0,2728.0,900.0,30.75,5.709,0.91,12.499,14.84,78.8,0.0,0.0,,,,
647,72.0,2702.0,900.0,31.5,4.794,0.23,10.147,13.48,77.5,0.0,0.0,,,,
647,72.0,2680.0,900.0,35.25,3.258,0.2,0.0,9.96,77.5,0.0,0.0,,,,
648,72.0,2652.0,900.0,36.75,2.611,0.76,0.0,8.08,76.3,0.0,0.0,,,,
648,72.0,2647.0,900.0,34.5,4.378,0.6,12.421,13.67,76.3,0.0,0.0,,,,
649,72.0,2656.0,900.0,30.75,5.894,0.91,13.147,15.06,76.3,0.0,0.0,,,,
649,72.0,2637.0,900.0,21.75,3.514,0.19,0.0,10.13,76.3,0.0,0.0,,,,
649,72.0,2616.0,900.0,36.0,2.925,0.22,0.0,8.94,75.0,0.0,0.0,,,,
650,72.0,2604.0,2520.0,37.5,2.413,0.78,6.007,7.64,75.0,0.0,87.0,,,,
650,72.0,2591.0,900.0,32.25,6.605,0.85,17.046,16.89,75.0,0.0,0.0,,,,
651,72.0,2598.0,900.0,27.0,7.334,0.92,17.374,17.94,75.0,0.0,0.0,,,,
651,72.0,2613.0,2520.0,27.0,6.554,0.8,17.133,17.46,75.0,0.0,87.0,,,,
651,72.0,2626.0,2520.0,28.5,5.85,0.04,15.421,15.92,75.0,0.0,86.25,,,,
652,72.0,2627.0,2520.0,32.25,3.84,0.77,4.46,10.99,76.3,0.0,86.25,,,,
652,72.0,2630.0,2500.0,36.0,2.784,0.18,0.0,9.11,76.3,0.0,85.5,,,,
653,72.0,2620.0,900.0,36.0,2.912,0.2,12.586,10.28,75.0,0.0,0.0,,,,
653,72.0,2640.0,900.0,27.0,8.506,0.93,18.999,21.22,75.0,0.0,0.0,,,,
654,72.0,2694.0,900.0,27.0,6.861,0.27,16.89,17.7,77.5,0.0,0.0,,,,
654,72.0,2719.0,900.0,27.75,6.336,0.75,15.1,17.14,78.8,0.0,0.0,,,,
655,72.0,2722.0,2500.0,35.25,2.982,0.17,0.0,9.89,78.8,0.0,82.5,,,,
655,72.0,2718.0,900.0,36.75,2.515,0.19,3.648,8.2,78.8,0.0,0.0,,,,
655,72.0,2730.0,2520.0,33.0,6.304,0.64,17.374,17.14,78.8,0.0,82.5,,,,
656,72.0,2752.0,900.0,27.0,7.68,0.93,17.374,18.9,78.8,0.0,0.0,,,,
658,72.75,2847.0,900.0,-10.5,0.0,0.13,0.0,6.79,82.5,0.0,0.0,,,,
659,72.75,2833.0,900.0,-11.25,0.0,0.12,0.0,6.74,81.3,0.0,0.0,,,,
659,72.75,2825.0,900.0,-11.25,0.0,0.11,0.0,6.74,81.3,0.0,0.0,,,,
660,72.75,2808.0,900.0,-11.25,0.0,0.12,0.0,6.74,81.3,0.0,0.0,,,,
660,72.75,2804.0,900.0,-11.25,0.0,0.12,0.0,6.74,81.3,0.0,0.0,,,,
661,72.75,2802.0,900.0,-11.25,0.0,0.12,0.0,6.74,80.0,0.0,0.0,,,,
661,72.75,2801.0,900.0,-12.75,0.0,0.12,0.0,7.35,81.3,0.0,0.0,,,,
661,72.75,2794.0,900.0,-12.75,0.0,0.12,0.0,7.35,80.0,0.0,0.0,,,,
662,72.75,2780.0,900.0,-12.75,0.0,0.12,0.0,7.3,80.0,0.0,0.0,,,,
662,72.75,2754.0,900.0,-12.75,0.0,0.12,0.0,7.23,78.8,0.0,0.0,,,,
663,72.75,2734.0,900.0,-12.75,0.0,0.11,0.0,7.15,78.8,0.0,0.0,,,,
663,72.75,2711.0,900.0,-14.25,0.0,0.12,0.0,7.1,77.5,0.0,0.0,,,,
663,72.75,2682.0,900.0,-14.25,0.0,0.12,0.0,7.06,77.5,0.0,0.0,,,,
664,72.75,2648.0,900.0,-15.0,0.0,0.12,0.0,6.93,76.3,0.0,0.0,,,,
664,72.75,2618.0,900.0,-15.0,0.0,0.11,0.0,6.74,75.0,0.0,0.0,,,,
665,72.75,2593.0,900.0,-15.0,0.0,0.12,0.0,6.69,75.0,0.0,0.0,,,,
665,72.75,2569.0,900.0,-15.0,0.0,0.11,0.0,6.69,73.8,0.0,0.0,,,,
665,72.75,2540.0,900.0,-15.0,0.0,0.11,0.319,6.32,73.8,0.0,0.0,,,,
666,72.75,2536.0,2520.0,33.0,3.226,0.31,14.617,10.64,72.5,0.0,91.5,,,,
666,72.75,2513.0,900.0,14.25,5.28,0.96,0.398,11.84,72.5,0.0,0.0,,,,
667,72.75,2501.0,900.0,21.75,2.925,0.23,0.0,8.57,72.5,0.0,0.0,,,,
667,72.75,2498.0,900.0,35.25,2.458,0.44,0.0,7.59,71.3,0.0,0.0,,,,
667,72.75,2468.0,900.0,19.5,2.31,0.68,0.0,4.86,71.3,0.0,0.0,,,,
668,72.75,2464.0,900.0,21.75,2.208,0.22,9.335,7.91,71.3,0.0,0.0,,,,
668,72.75,2441.0,900.0,3.75,4.858,0.91,9.906,12.33,70.0,0.0,0.0,,,,
669,72.75,2445.0,900.0,31.5,4.237,0.9,9.741,11.47,70.0,0.0,0.0,,,,
669,72.75,2446.0,900.0,32.25,3.718,0.83,7.788,10.33,70.0,0.0,0.0,,,,
670,72.75,2443.0,900.0,33.75,2.995,0.22,5.031,8.98,70.0,0.0,0.0,,,,
670,72.0,2442.0,900.0,33.75,2.982,0.81,5.031,9.06,70.0,0.0,0.0,,,,
670,72.0,2434.0,900.0,32.25,3.987,0.84,9.906,11.43,70.0,0.0,0.0,,,,
671,72.0,2432.0,900.0,30.75,4.326,0.87,11.038,11.91,70.0,0.0,0.0,,,,
671,72.0,2436.0,900.0,30.75,4.173,0.21,11.038,11.72,70.0,0.0,0.0,,,,
671,72.0,2434.0,900.0,31.5,4.166,0.56,10.796,11.67,70.0,0.0,0.0,,,,
672,72.0,2439.0,900.0,31.5,4.198,0.81,10.555,11.6,70.0,0.0,0.0,,,,
672,72.0,2445.0,900.0,31.5,4.102,0.25,10.555,11.55,70.0,0.0,0.0,,,,
673,72.0,2444.0,900.0,31.5,4.032,0.43,10.718,11.6,70.0,0.0,0.0,,,,
673,72.0,2446.0,900.0,31.5,4.09,0.81,10.718,11.67,70.0,0.0,0.0,,,,
674,72.0,2448.0,900.0,31.5,4.083,0.81,10.718,11.67,70.0,0.0,0.0,,,,
674,72.0,2453.0,900.0,31.5,4.198,0.81,10.874,11.79,70.0,0.0,0.0,,,,
674,72.0,2456.0,900.0,31.5,4.16,0.79,10.555,11.79,70.0,0.0,0.0,,,,
675,72.0,2451.0,900.0,24.0,2.861,0.2,0.0,8.5,70.0,0.0,0.0,,,,
675,72.0,2440.0,900.0,32.25,2.534,0.23,0.0,7.47,70.0,0.0,0.0,,,,
675,72.0,2429.0,900.0,30.75,2.362,0.8,4.623,7.3,70.0,0.0,0.0,,,,
678,72.0,2408.0,900.0,33.0,3.296,0.75,7.14,9.59,68.8,0.0,0.0,,,,
678,72.0,2400.0,900.0,33.0,3.309,0.23,7.14,9.55,68.8,0.0,0.0,,,,
679,72.0,2393.0,900.0,33.0,3.219,0.37,7.14,9.47,68.8,0.0,0.0,,,,
679,72.0,2389.0,900.0,33.0,3.226,0.8,7.14,9.47,68.8,0.0,0.0,,,,
680,72.0,2390.0,900.0,33.0,3.213,0.8,7.14,9.42,68.8,0.0,0.0,,,,
680,72.0,2386.0,900.0,33.0,3.354,0.53,7.788,9.55,68.8,0.0,0.0,,,,
680,72.0,2381.0,2520.0,32.25,3.501,0.79,8.116,9.96,68.8,0.0,-95.25,,,,
681,72.0,2379.0,900.0,32.25,3.514,0.41,7.953,9.89,68.8,0.0,0.0,,,,
681,72.0,2376.0,900.0,32.25,3.373,0.64,7.953,9.79,68.8,0.0,0.0,,,,
684,72.0,2357.0,900.0,32.25,3.386,0.73,7.953,9.67,67.5,0.0,0.0,,,,
684,72.0,2358.0,900.0,32.25,3.392,0.79,7.953,9.59,67.5,0.0,0.0,,,,
684,72.0,2349.0,900.0,32.25,3.424,0.79,7.953,9.59,67.5,0.0,0.0,,,,
685,72.0,2350.0,900.0,32.25,3.398,0.79,7.953,9.59,67.5,0.0,0.0,,,,
685,72.0,2348.0,900.0,32.25,3.398,0.81,7.953,9.59,67.5,0.0,0.0,,,,
686,72.0,2347.0,900.0,32.25,4.058,0.96,7.953,9.55,67.5,0.0,0.0,,,,
686,72.0,2342.0,900.0,32.25,3.91,0.97,7.953,9.55,67.5,0.0,0.0,,,,
686,72.0,2340.0,900.0,32.25,3.75,0.96,7.953,9.42,67.5,0.0,0.0,,,,
687,72.0,2339.0,900.0,32.25,3.616,0.95,7.953,9.42,67.5,0.0,0.0,,,,
687,72.0,2335.0,900.0,32.25,3.526,0.94,7.953,9.42,67.5,0.0,0.0,,,,
688,72.0,2332.0,900.0,32.25,3.45,0.91,7.953,9.42,67.5,0.0,0.0,,,,
688,72.0,2332.0,900.0,32.25,3.418,0.87,7.953,9.47,67.5,0.0,0.0,,,,
688,72.0,2327.0,900.0,32.25,3.398,0.87,7.953,9.42,67.5,0.0,0.0,,,,
689,72.0,2327.0,900.0,32.25,3.398,0.87,7.953,9.3,67.5,0.0,0.0,,,,
689,72.0,2323.0,900.0,32.25,3.354,0.87,7.953,9.35,66.3,0.0,0.0,,,,
690,72.0,2321.0,900.0,32.25,3.405,0.87,7.953,9.35,66.3,0.0,0.0,,,,
690,72.0,2318.0,900.0,32.25,4.083,0.97,7.953,9.3,66.3,0.0,0.0,,,,
690,72.0,2314.0,900.0,32.25,3.994,0.98,7.953,9.23,66.3,0.0,0.0,,,,
691,72.0,2312.0,900.0,32.25,3.814,0.98,7.953,9.23,66.3,0.0,0.0,,,,
691,72.0,2310.0,2520.0,32.25,3.686,0.97,7.788,9.11,66.3,0.0,-91.5,,,,
694,72.0,2228.0,900.0,-1.5,2.208,0.15,7.304,4.13,63.8,0.0,0.0,,,,
694,72.0,2213.0,900.0,18.75,3.744,0.98,10.718,9.47,63.8,0.0,0.0,,,,
694,72.0,2204.0,900.0,2.25,6.701,1.0,15.1,13.38,63.8,0.0,0.0,,,,
695,72.0,2211.0,900.0,27.0,6.048,0.99,15.1,12.33,63.8,0.0,0.0,,,,
695,72.0,2221.0,900.0,27.75,5.44,0.97,14.937,12.16,63.8,0.0,0.0,,,,
696,72.0,2232.0,900.0,28.5,4.8,0.95,13.64,11.47,63.8,0.0,0.0,,,,
696,72.0,2239.0,900.0,29.25,4.544,0.93,13.64,11.47,63.8,0.0,0.0,,,,
696,72.0,2246.0,900.0,30.0,4.493,0.89,13.312,11.43,65.0,0.0,0.0,,,,
697,72.0,2254.0,900.0,30.0,4.474,0.89,13.475,11.47,65.0,0.0,0.0,,,,
697,72.0,2257.0,900.0,15.0,3.341,0.84,0.0,7.96,65.0,0.0,0.0,,,,
698,72.0,2068.0,900.0,37.5,1.402,0.21,16.077,3.64,65.0,1.0,0.0,,,,
698,72.0,3037.0,900.0,-7.5,4.077,0.95,0.0,1.07,65.0,1.0,0.0,,,,
698,72.0,3152.0,900.0,39.75,1.766,0.94,0.0,6.98,63.8,1.0,0.0,,,,
699,72.0,2957.0,900.0,-10.5,0.0,0.15,0.0,7.59,63.8,1.0,0.0,,,,
699,72.0,2964.0,900.0,-12.0,0.0,0.12,0.0,7.15,62.5,1.0,0.0,,,,
700,72.0,2937.0,900.0,-12.0,0.0,0.12,0.0,7.1,62.5,1.0,0.0,,,,
702,72.0,2249.0,900.0,-14.25,0.0,0.12,0.0,4.61,47.5,0.0,0.0,,,,
703,72.0,2159.0,900.0,-14.25,0.0,0.11,0.0,4.37,46.3,0.0,0.0,,,,
703,72.0,1990.0,900.0,-14.25,0.0,0.11,0.0,4.0,42.5,0.0,0.0,,,,
704,72.0,1901.0,900.0,-12.75,0.0,0.12,0.0,3.76,40.0,0.0,0.0,,,,
704,72.0,1819.0,900.0,-12.0,0.0,0.12,0.0,3.81,38.8,1.0,0.0,,,,
704,72.0,1440.0,900.0,-8.25,18.618,0.12,81.53,55.05,38.8,1.0,0.0,,,,
705,72.0,2620.0,900.0,14.25,1.754,0.97,0.0,4.42,38.8,1.0,0.0,,,,
705,72.0,2472.0,900.0,38.25,1.837,0.19,0.0,5.22,37.5,1.0,0.0,,,,
706,72.0,2289.0,900.0,18.0,2.118,0.94,0.0,5.03,37.5,1.0,0.0,,,,
706,72.0,2247.0,900.0,-14.25,0.0,0.91,0.0,4.91,36.3,1.0,0.0,,,,
706,72.0,2233.0,900.0,-14.25,0.0,0.12,0.0,4.66,35.0,1.0,0.0,,,,
707,72.0,2526.0,900.0,-9.75,0.0,0.12,0.0,4.98,33.8,1.0,0.0,,,,
707,72.0,2469.0,900.0,36.0,2.618,0.14,6.328,7.84,33.8,0.0,0.0,,,,
708,72.0,2449.0,900.0,33.0,4.083,0.93,6.163,10.64,33.8,0.0,0.0,,,,
708,72.0,2475.0,900.0,32.25,4.16,0.92,7.468,11.18,33.8,0.0,0.0,,,,
708,72.0,2547.0,900.0,31.5,5.037,0.86,11.531,13.67,35.0,0.0,0.0,,,,
709,72.0,2622.0,900.0,31.5,5.952,0.18,17.452,17.99,35.0,0.0,0.0,,,,
709,72.0,2736.0,900.0,27.0,6.944,0.23,17.859,18.6,36.3,0.0,0.0,,,,
710,72.0,2957.0,900.0,24.0,9.088,0.3,21.273,24.27,38.8,0.0,0.0,,,,
710,72.0,3050.0,2520.0,23.25,8.915,0.82,23.218,25.24,41.3,0.0,84.0,,,,
710,72.0,3180.0,900.0,13.5,5.12,0.88,0.0,14.84,43.8,0.0,0.0,,,,
711,72.0,3130.0,900.0,18.0,2.726,0.82,0.0,10.89,43.8,0.0,0.0,,,,
711,72.0,2756.0,900.0,39.0,0.0,0.14,0.0,6.54,38.8,1.0,0.0,,,,
712,72.0,2348.0,900.0,-9.75,2.893,0.12,0.0,4.98,37.5,1.0,0.0,,,,
712,72.0,1976.0,900.0,36.75,1.92,0.95,0.0,3.76,36.3,1.0,0.0,,,,
712,72.0,1801.0,900.0,37.5,1.613,0.95,0.0,3.76,35.0,1.0,0.0,,,,
715,72.0,977.0,900.0,4.5,2.925,0.92,0.0,3.03,15.0,0.0,0.0,,,,
715,72.0,966.0,900.0,4.5,3.277,0.87,0.0,4.13,11.3,0.0,0.0,,,,
716,72.0,930.0,900.0,9.0,3.2,0.82,0.0,4.42,6.3,0.0,0.0,,,,
716,72.0,920.0,900.0,-0.75,3.149,0.81,0.0,3.56,2.5,1.0,0.0,,,,
716,72.0,903.0,900.0,5.25,3.072,0.29,0.0,3.56,0.0,0.0,0.0,,,,
717,72.0,902.0,900.0,7.5,3.2,0.23,0.0,3.56,0.0,1.0,0.0,,,,
717,72.0,899.0,900.0,6.0,3.04,0.78,0.0,3.56,0.0,1.0,0.0,,,,
718,72.0,915.0,1300.0,2.25,6.234,0.21,5.843,10.74,0.0,1.0,0.0,,,,
718,72.0,1197.0,900.0,4.5,2.803,0.87,0.0,3.08,0.0,1.0,0.0,,,,
718,72.0,1137.0,900.0,9.0,2.592,0.16,0.0,3.44,0.0,1.0,0.0,,,,
719,72.0,1196.0,1300.0,21.0,5.408,0.18,10.718,10.45,0.0,1.0,0.0,,,,
719,72.0,1726.0,1500.0,15.0,4.416,0.83,10.718,9.79,0.0,1.0,0.0,,,,
720,72.0,1680.0,1500.0,9.0,5.485,0.76,10.718,10.94,1.3,1.0,0.0,,,,
720,72.0,1595.0,1500.0,6.75,5.574,0.88,10.718,10.89,3.8,1.0,0.0,,,,
720,72.0,1511.0,1500.0,6.0,5.805,0.22,10.718,11.67,6.3,1.0,0.0,,,,
721,72.0,1484.0,1500.0,5.25,6.362,0.57,10.718,11.96,7.5,1.0,0.0,,,,
721,72.0,1504.0,1500.0,4.5,6.163,0.31,10.961,11.67,10.0,1.0,0.0,,,,
722,72.0,1723.0,1500.0,27.0,4.589,0.2,13.475,11.3,12.5,1.0,0.0,,,,
722,72.0,1986.0,1500.0,15.0,6.17,0.2,16.077,13.55,13.8,1.0,0.0,,,,
722,72.0,2325.0,1500.0,24.75,6.643,0.94,20.296,17.33,16.3,0.0,0.0,,,,
723,72.0,2705.0,1500.0,24.75,7.309,0.17,21.593,22.44,20.0,0.0,0.0,,,,
723,72.0,3144.0,1400.0,20.25,6.458,0.21,0.0,16.77,22.5,0.0,0.0,,,,
724,72.0,3025.0,1000.0,39.0,1.408,0.18,0.0,6.37,23.8,1.0,0.0,,,,
724,72.0,2649.0,900.0,39.0,1.664,0.14,0.0,6.13,23.8,1.0,0.0,,,,
724,72.0,2536.0,900.0,31.5,5.312,0.87,13.234,14.28,23.8,1.0,0.0,,,,
725,72.0,2372.0,900.0,27.75,6.112,0.89,14.289,13.75,26.3,1.0,0.0,,,,
725,72.75,2066.0,900.0,26.25,6.054,0.9,18.187,13.67,27.5,1.0,0.0,,,,
725,72.75,2158.0,900.0,25.5,5.722,0.91,18.428,13.87,28.8,1.0,0.0,,,,
726,72.75,2268.0,900.0,25.5,5.805,0.85,19.484,14.97,30.0,0.0,0.0,,,,
726,72.75,2350.0,900.0,26.25,5.805,0.2,19.648,15.75,31.3,0.0,0.0,,,,
727,72.75,2473.0,900.0,26.25,5.901,0.18,19.648,16.77,33.8,0.0,0.0,,,,
727,72.75,2589.0,900.0,27.0,6.214,0.17,19.484,18.36,35.0,0.0,0.0,,,,
727,72.75,2708.0,900.0,26.25,6.56,0.17,18.671,19.58,36.3,0.0,0.0,,,,
728,72.75,2828.0,900.0,30.75,4.749,0.17,12.178,14.6,37.5,0.0,0.0,,,,
728,72.75,2861.0,900.0,33.0,3.475,0.17,0.0,11.43,38.8,0.0,0.0,,,,
729,72.75,2895.0,900.0,36.0,2.726,0.17,0.0,9.55,38.8,0.0,0.0,,,,
729,72.75,2903.0,900.0,38.25,2.24,0.18,0.0,8.08,40.0,0.0,0.0,,,,
729,72.75,2851.0,900.0,39.0,1.856,0.17,0.0,6.45,38.8,0.0,0.0,,,,
730,72.75,2832.0,900.0,20.25,1.798,0.17,0.0,6.54,38.8,0.0,0.0,,,,
730,72.75,2789.0,900.0,0.75,1.862,0.16,0.0,6.45,37.5,0.0,0.0,,,,
731,72.75,2729.0,900.0,-10.5,0.0,0.14,0.0,6.49,37.5,0.0,0.0,,,,
731,72.75,2584.0,900.0,-14.25,0.0,0.12,0.0,5.83,35.0,0.0,0.0,,,,
731,72.75,2400.0,900.0,-14.25,0.0,0.11,0.0,5.15,32.5,0.0,0.0,,,,
732,72.75,2235.0,900.0,-14.25,0.0,0.12,0.0,4.49,30.0,0.0,0.0,,,,
732,72.75,2069.0,900.0,-14.25,0.0,0.12,0.0,4.05,28.8,0.0,0.0,,,,
733,72.75,1909.0,900.0,-12.75,0.0,0.12,0.0,3.76,26.3,0.0,0.0,,,,
733,72.75,1819.0,900.0,-11.25,0.0,0.12,0.0,3.76,25.0,0.0,0.0,,,,
733,72.75,1749.0,900.0,-12.75,0.0,0.12,0.0,3.81,23.8,0.0,0.0,,,,
734,72.75,1681.0,900.0,4.5,2.15,0.13,11.444,3.81,22.5,0.0,0.0,,,,
734,72.75,1665.0,900.0,15.0,3.475,0.88,14.617,7.96,21.3,0.0,0.0,,,,
735,72.75,1683.0,900.0,15.75,5.99,0.96,15.1,11.84,22.5,0.0,0.0,,,,
735,73.5,1771.0,900.0,23.25,6.56,0.88,17.374,13.79,23.8,0.0,0.0,,,,
735,73.5,1887.0,900.0,23.25,7.194,0.35,19.648,15.55,25.0,0.0,0.0,,,,
736,73.5,2057.0,900.0,19.5,8.614,0.9,23.381,18.97,27.5,0.0,0.0,,,,
736,73.5,2163.0,900.0,21.0,7.68,0.91,23.218,18.12,28.8,0.0,0.0,,,,
737,73.5,2304.0,900.0,22.5,7.405,0.89,23.381,19.17,31.3,0.0,0.0,,,,
737,73.5,2450.0,900.0,24.75,5.843,0.19,16.968,15.55,32.5,0.0,0.0,,,,
737,73.5,2507.0,900.0,32.25,2.726,0.17,0.0,9.18,33.8,0.0,0.0,,,,
738,73.5,2526.0,900.0,36.0,2.272,0.16,0.0,8.33,33.8,0.0,0.0,,,,
738,73.5,2486.0,900.0,13.5,2.349,0.17,0.0,7.4,33.8,0.0,0.0,,,,
739,73.5,2512.0,900.0,36.75,2.118,0.19,0.0,6.93,33.8,0.0,0.0,,,,
739,73.5,2421.0,900.0,38.25,1.76,0.88,0.0,4.91,32.5,0.0,0.0,,,,
739,73.5,2378.0,900.0,14.25,1.779,0.8,0.0,4.98,32.5,0.0,0.0,,,,
740,73.5,2305.0,900.0,-0.75,1.888,0.19,0.0,4.91,31.3,0.0,0.0,,,,
740,73.5,2246.0,900.0,-8.25,1.933,0.8,0.0,4.74,30.0,0.0,0.0,,,,
741,73.5,2185.0,900.0,-14.25,0.0,0.18,0.0,4.37,30.0,0.0,0.0,,,,
741,73.5,2088.0,900.0,-14.25,0.0,0.12,0.0,4.17,28.8,0.0,0.0,,,,
741,73.5,2024.0,900.0,-14.25,0.0,0.12,0.0,4.0,27.5,0.0,0.0,,,,
742,73.5,1929.0,900.0,-12.75,0.0,0.12,0.0,3.81,26.3,0.0,0.0,,,,
742,73.5,1870.0,900.0,-12.75,0.0,0.12,0.0,3.81,25.0,0.0,0.0,,,,
743,73.5,1784.0,900.0,-12.0,0.0,0.11,0.0,3.88,23.8,0.0,0.0,,,,
743,73.5,1729.0,900.0,-13.5,0.0,0.12,0.0,3.88,23.8,0.0,0.0,,,,
743,74.25,1628.0,900.0,-14.25,0.0,0.12,0.0,3.88,22.5,0.0,0.0,,,,
744,74.25,1538.0,900.0,-15.0,0.0,0.12,0.0,3.88,20.0,1.0,0.0,,,,
744,74.25,1158.0,900.0,21.0,3.603,0.12,0.0,7.71,17.5,1.0,0.0,,,,
745,74.25,1158.0,900.0,0.0,3.168,0.17,0.0,4.17,16.3,1.0,0.0,,,,
